Actual Close,Predicted Close
3210.0,3213.4707
3190.0,3226.6965
3600.0,3216.0178
3640.0,3636.6956
3630.0,3637.8774
3470.0,3595.267
3430.0,3424.1292
3300.0,3401.0571
3070.0,3283.8606
2870.0,3067.216
2820.0,2887.6921
2870.0,2852.649
3030.0,2904.2358
2980.0,3051.949
2960.0,2981.4414
2960.0,2944.8538
2760.0,2940.3938
2600.0,2745.207
2529.9999999999995,2596.8804
2470.0,2541.078
2510.0000000000005,2491.5945
2689.9999999999995,2530.7441
2849.9999999999995,2702.7046
2750.0,2851.9778
2770.0,2739.854
2600.0,2752.483
2560.0,2594.401
2710.0,2564.8347
2620.0,2723.6833
2560.0,2642.0835
2390.0,2580.372
2260.0,2418.7158
2160.0,2295.9673
2240.0,2203.0793
2140.0,2278.4404
2350.0,2180.943
2380.0,2370.61
2280.0,2396.6497
2230.0,2286.1865
2430.0,2230.7185
2490.0,2428.7278
2420.0,2492.9197
2490.0,2418.5078
2390.0,2486.8748
2390.0,2393.669
2330.0,2397.418
2240.0,2345.6348
2350.0,2261.4465
2290.0,2371.06
2240.0,2315.7136
2200.0,2261.916
2140.0,2221.6553
2090.0,2164.0154
2000.0,2115.504
1994.9999999999998,2029.4578
2070.0,2021.7684
2130.0,2093.3137
2170.0,2151.613
2140.0,2187.483
2180.0,2157.545
2240.0,2195.1472
2310.0,2258.6519
2340.0,2332.0793
2320.0,2366.4927
2490.0,2351.965
2450.0,2518.1626
2420.0,2490.661
2380.0,2462.3594
2410.0,2430.2178
2529.9999999999995,2464.7354
2620.0,2584.743
2550.0,2674.1604
2510.0000000000005,2606.297
2340.0,2564.694
2300.0,2410.9712
2420.0,2373.762
2380.0,2489.814
2500.0,2459.8135
2570.0,2562.2437
2630.0,2628.1865
2940.0,2680.0835
3190.0,2967.3662
3150.0,3207.2112
3080.0,3157.748
3100.0,3085.597
2920.0,3116.3438
2920.0,2965.1743
2980.0,2975.698
2910.0,3045.4639
3220.0,2984.258
3230.0,3269.7258
3070.0,3276.7366
3220.0,3108.916
3179.9999999999995,3246.3254
3240.0,3216.2673
3460.0,3269.7678
3350.0,3479.9414
3300.0,3369.1833
3230.0,3315.3176
3150.0,3257.075
3160.0000000000005,3190.3794
3160.0000000000005,3207.123
3210.0,3211.13
3200.0,3256.3118
3200.0,3241.8738
3020.0,3235.772
3020.0,3061.6968
3040.0,3062.5874
2960.0,3088.162
2990.0,3010.7212
2980.0,3035.3806
3009.9999999999995,3024.5295
3009.9999999999995,3048.7573
2910.0,3044.956
2940.0,2944.9963
2650.0,2973.3225
2670.0,2699.9463
2650.0,2718.287
2600.0,2708.301
2730.0,2657.9045
2600.0,2776.2954
2560.0,2646.9756
2600.0,2597.8894
2620.0,2635.5945
2580.0,2654.713
2640.0,2612.292
2590.0,2667.0295
2510.0000000000005,2617.9277
2519.9999999999995,2537.6863
2500.0,2548.4172
2500.0,2531.6587
2420.0,2530.4436
2410.0,2450.5793
2390.0,2437.9985
2290.0,2418.2188
2330.0,2318.7485
2300.0,2353.9558
2220.0,2324.743
2170.0,2242.3862
2170.0,2189.7722
2290.0,2188.081
2300.0,2303.3057
2420.0,2311.4463
2340.0,2422.0645
2359.9999999999995,2341.3416
2330.0,2358.172
2250.0,2334.4814
2220.0,2261.4736
2290.0,2236.9966
2270.0,2310.2502
2220.0,2294.9194
2230.0,2244.5876
2210.0,2253.3525
2120.0,2236.3945
2030.0,2150.9475
2020.0,2064.5105
2040.0,2054.7988
2040.0,2075.9185
2020.0,2076.179
2010.0,2054.754
1994.9999999999998,2042.7305
1985.0,2028.317
1930.0,2019.3602
1870.0,1969.3131
1770.0,1912.6425
1620.0,1819.5763
1829.9999999999998,1678.3618
1840.0,1863.4963
1720.0,1889.7854
1700.0,1773.5038
1710.0,1743.0156
1695.0,1752.551
1720.0,1741.5227
1660.0,1764.513
1605.0,1711.6787
1610.0,1657.2019
1565.0,1660.9414
1575.0,1623.3967
1535.0,1631.6558
1610.0,1598.1368
1800.0,1666.069
1945.0,1852.5334
1960.0,2004.9956
1909.9999999999998,2028.4044
2070.0,1986.2583
2060.0,2143.8674
1950.0,2157.8147
2050.0,2066.3416
2300.0,2163.353
2300.0,2412.5024
2290.0,2432.2395
2340.0,2420.8452
2330.0,2468.6008
2290.0,2469.3208
2860.0,2438.5098
3090.0,2943.2444
3120.0,3182.4158
3050.0,3193.19
3200.0,3116.974
3200.0,3245.1516
3490.0000000000005,3261.6128
3090.0,3512.5928
3179.9999999999995,3185.6301
3030.0,3235.6519
3000.0000000000005,3131.546
3179.9999999999995,3101.0193
3110.0,3253.3525
3600.0,3205.1204
3200.0,3607.2512
3300.0,3283.788
3210.0,3331.741
2950.0,3273.58
3009.9999999999995,3055.029
2970.0,3099.375
2970.0,3081.7002
2930.0,3080.1355
2970.0,3043.857
2940.0,3073.6824
2900.0,3047.6926
2930.0,3007.5583
3160.0000000000005,3031.9324
3130.0,3243.4426
3090.0,3219.471
3030.0,3171.6497
3169.9999999999995,3115.6196
3250.0,3252.027
3390.0,3332.828
3400.0,3461.9807
3440.0,3461.78
3460.0,3493.1243
3370.0,3510.2876
3380.0,3418.9502
3499.9999999999995,3433.332
3650.0000000000005,3556.1482
3570.0,3696.4277
3530.0,3591.1084
3560.0,3543.1025
3400.0,3575.7292
3140.0,3411.4727
3230.0,3159.5315
3210.0,3265.6062
3169.9999999999995,3247.649
3070.0,3196.5317
3050.0,3088.8682
3040.0,3065.1665
3050.0,3052.7444
3150.0,3057.4368
3100.0,3149.4224
3110.0,3091.8845
2960.0,3096.0051
2740.0,2951.3442
2689.9999999999995,2745.9392
2600.0,2709.6504
2590.0,2635.065
2540.0,2626.566
2550.0,2577.7527
2550.0,2581.2937
2529.9999999999995,2576.9275
2710.0,2552.528
2689.9999999999995,2721.5117
2620.0,2701.448
2670.0,2626.9482
2910.0,2676.9783
2849.9999999999995,2918.6775
2780.0,2858.0168
2710.0,2784.165
2740.0,2722.7593
2700.0,2762.4124
2720.0,2730.0332
2670.0,2750.6987
2570.0,2700.905
2680.0000000000005,2600.367
2700.0,2708.023
2780.0,2726.124
2800.0,2796.496
2730.0,2808.134
2670.0,2732.1814
2590.0,2673.152
2670.0,2599.883
2630.0,2683.2703
2580.0,2646.4648
2529.9999999999995,2594.1165
2300.0,2544.891
2120.0,2324.952
2160.0,2153.2808
2130.0,2191.933
2180.0,2167.6682
2190.0,2207.1604
2170.0,2210.584
2140.0,2183.7017
2040.0,2149.7742
2100.0,2053.5947
2150.0,2108.3699
2060.0,2162.821
2110.0,2079.5469
2220.0,2123.2156
2260.0,2233.9573
2240.0,2276.8406
2250.0,2256.9358
2310.0,2267.4917
2280.0,2330.6213
2280.0,2307.349
2290.0,2309.4932
2400.0,2323.5088
2350.0,2433.5977
2390.0,2388.1118
2400.0,2424.2292
2390.0,2436.6099
2280.0,2428.002
2270.0,2323.8215
2410.0,2314.5684
2390.0,2452.7598
2310.0,2438.038
2270.0,2357.1274
2300.0,2317.4675
2330.0,2348.5134
2140.0,2381.332
2140.0,2208.0217
2140.0,2199.5925
2140.0,2205.5706
2030.0,2207.5388
1900.0,2107.2854
1965.0,1982.2925
2100.0,2032.1772
2230.0,2161.4617
2140.0,2286.8992
2200.0,2205.7078
2200.0,2250.314
2410.0,2257.7363
2380.0,2456.032
2380.0,2442.4543
2390.0,2440.2095
2310.0,2454.4343
2230.0,2387.1414
2350.0,2315.3276
2360.0,2428.9062
2280.0,2447.3237
2280.0,2368.7998
2320.0,2361.9055
2260.0,2398.8904
2250.0,2342.656
2360.0,2327.0173
2400.0,2428.0515
2310.0,2468.0605
2390.0,2380.1118
2530.0,2448.9119
2450.0,2586.297
2430.0,2514.8428
2570.0,2490.5789
2490.0,2624.975
2670.0,2559.0715
2700.0,2723.553
2710.0,2760.0916
2710.0,2766.637
2690.0,2767.3591
2690.0,2752.2383
2680.0,2756.0688
2820.0,2751.086
2840.0,2883.088
2770.0,2905.487
2770.0,2835.2869
2790.0,2832.493
2800.0,2854.8416
2750.0,2866.4385
2730.0,2819.9514
2960.0,2799.7026
2900.0,3015.1423
2870.0,2961.8525
2870.0,2922.8933
2890.0,2923.0393
2860.0,2945.0625
2890.0,2919.0024
2870.0,2947.1067
2870.0,2929.4744
2960.0,2927.9858
2810.0,3013.1387
2770.0,2869.7422
2770.0,2827.3213
2780.0,2831.551
2780.0,2842.6006
2840.0,2840.3816
2780.0,2893.5168
2820.0,2832.7964
2810.0,2865.868
2990.0,2856.6516
3090.0,3027.7896
3140.0,3122.3457
3030.0,3160.7917
3180.0,3047.7224
3150.0,3198.0442
3080.0,3173.646
3150.0,3104.541
3160.0,3178.5571
3050.0,3191.0266
3040.0,3080.3826
2940.0,3072.3113
2950.0,2978.4365
2830.0,2989.1729
2860.0,2873.0447
2870.0,2899.0889
2830.0,2907.2603
2800.0,2861.9065
2860.0,2827.0635
2920.0,2882.2622
2900.0,2937.8843
2820.0,2912.8506
2860.0,2831.8235
2860.0,2872.5688
2960.0,2877.3228
2930.0,2974.7832
2960.0,2944.3247
2920.0,2970.7043
2860.0,2933.3428
2900.0,2877.3105
2890.0,2920.927
2850.0,2914.7888
2840.0,2875.104
2800.0,2865.462
2720.0,2827.5867
2740.0,2750.2524
2560.0,2770.2266
